participantID,taskID,Condition,Accuracy,Time,Order,Confidence,Difficulty,Answer
57a48845eeaf6d00018d62d7,S-task16,adjMatrix,1,0.6333333333333333,15,5,7,I think the amount of mentions is interesting.
57a48845eeaf6d00018d62d7,S-task13,adjMatrix,0,0.6166666666666667,11,1,7,
57a48845eeaf6d00018d62d7,S-task14,adjMatrix,1,0.9333333333333333,5,1,7,
57a48845eeaf6d00018d62d7,S-task09,adjMatrix,0.5,0.9666666666666667,7,2,4,7
57b8e70f35624400013d690c,S-task08,nodeLink,1,0.8333333333333334,14,6,4,
57b8e70f35624400013d690c,S-task15,nodeLink,1,2.316666666666667,9,2,7,
57b8e70f35624400013d690c,S-task13,nodeLink,1,1.6333333333333333,1,5,6,
57b8e70f35624400013d690c,S-task09,nodeLink,1,1.1166666666666667,2,6,5,4
57b8e70f35624400013d690c,S-task10,nodeLink,1,0.9666666666666667,3,6,3,
57b8e70f35624400013d690c,S-task02,nodeLink,0.5,4.983333333333333,4,2,7,
57b8e70f35624400013d690c,S-task04,nodeLink,1,0.26666666666666666,5,7,2,
57b8e70f35624400013d690c,S-task16,nodeLink,1,3.066666666666667,15,4,4,Eytan and IDL have many followers but very few tweetsas do Wood and Ben.
57b8e70f35624400013d690c,S-task12,nodeLink,0,1.7333333333333334,10,1,7,1000
57b8e70f35624400013d690c,S-task07,nodeLink,0.5,0.6333333333333333,0,6,3,
57b8e70f35624400013d690c,S-task11,nodeLink,1,0.9666666666666667,11,6,4,
57b8e70f35624400013d690c,S-task01,nodeLink,1,1,8,5,3,
57b8e70f35624400013d690c,S-task14,nodeLink,0,1.45,7,5,5,
57b8e70f35624400013d690c,S-task05,nodeLink,1,0.5,6,6,3,
57b8e70f35624400013d690c,S-task06,nodeLink,1,0.5833333333333334,12,6,2,
57b8e70f35624400013d690c,S-task03,nodeLink,0,0.8333333333333334,13,4,6,
57bedd51eb2a5400013425c4,S-task09,nodeLink,1,0.75,11,5,3,4
57bedd51eb2a5400013425c4,S-task05,nodeLink,1,1.25,9,4,4,
57bedd51eb2a5400013425c4,S-task06,nodeLink,1,1.3,2,5,6,
57bedd51eb2a5400013425c4,S-task02,nodeLink,0,0.85,0,5,4,
57bedd51eb2a5400013425c4,S-task07,nodeLink,1,1.5666666666666667,5,5,4,
57bedd51eb2a5400013425c4,S-task13,nodeLink,1,1.1,14,5,3,
57bedd51eb2a5400013425c4,S-task15,nodeLink,1,1.6333333333333333,1,3,7,
57bedd51eb2a5400013425c4,S-task08,nodeLink,1,2.4833333333333334,8,5,5,
57bedd51eb2a5400013425c4,S-task12,nodeLink,0,2.3333333333333335,12,1,7,764
57bedd51eb2a5400013425c4,S-task11,nodeLink,1,2.1166666666666667,4,5,3,
57bedd51eb2a5400013425c4,S-task14,nodeLink,0,1.2,6,5,4,
57bedd51eb2a5400013425c4,S-task10,nodeLink,1,1.3,10,5,3,
57bedd51eb2a5400013425c4,S-task01,nodeLink,1,0.6333333333333333,13,5,2,
57bedd51eb2a5400013425c4,S-task16,nodeLink,1,2.2333333333333334,15,2,6,In reality they are all connected in some form or another. If by interaction continents or mentions. But this way of looking at the entire web is super complicated and confusing.
57bedd51eb2a5400013425c4,S-task03,nodeLink,1,2.033333333333333,7,1,7,
57bedd51eb2a5400013425c4,S-task04,nodeLink,1,0.5833333333333334,3,6,2,
57ca4b09993b08000192297b,S-task11,adjMatrix,1,0.9666666666666667,7,6,1,
57ca4b09993b08000192297b,S-task15,adjMatrix,0,1.6,14,5,5,
57ca4b09993b08000192297b,S-task08,adjMatrix,1,2.816666666666667,5,5,4,
57ca4b09993b08000192297b,S-task04,adjMatrix,1,0.5166666666666667,9,6,1,
57ca4b09993b08000192297b,S-task09,adjMatrix,1,1.0833333333333333,12,7,1,4
57ca4b09993b08000192297b,S-task12,adjMatrix,0,7.066666666666666,10,1,6,400
57ca4b09993b08000192297b,S-task13,adjMatrix,1,2.35,11,2,5,
57ca4b09993b08000192297b,S-task03,adjMatrix,0,4.883333333333334,13,3,5,
57ca4b09993b08000192297b,S-task01,adjMatrix,1,0.7333333333333333,3,7,1,
57ca4b09993b08000192297b,S-task05,adjMatrix,1,1.15,8,7,1,
57ca4b09993b08000192297b,S-task02,adjMatrix,1,1,4,7,1,
57ca4b09993b08000192297b,S-task06,adjMatrix,1,1.0166666666666666,0,5,3,
57ca4b09993b08000192297b,S-task16,adjMatrix,1,8.933333333333334,15,3,4,The scales on the right hand side of the screen are not accurate guides to the number of tweets or followers or the account ages that appear in tooltips when the bars are hovered over. For example if the scale is 0 to 1000 some of the bars will look like they are just under 1000 but they are actually meant to represent a number larger than that like Jeffrey's followers at 1194.Other than that the only odd thing that stands out to me is that EVis19 has a lot of interactions for a new account with few tweets or followers.
57ca4b09993b08000192297b,S-task14,adjMatrix,1,1.55,6,4,4,
57ca4b09993b08000192297b,S-task10,adjMatrix,1,3.05,2,6,3,
57ca4b09993b08000192297b,S-task07,adjMatrix,1,1.65,1,7,2,
57e7f6f7bcd7150001df7314,S-task09,adjMatrix,1,0.7,11,6,2,4
57e7f6f7bcd7150001df7314,S-task13,adjMatrix,1,0.7833333333333333,14,3,3,
57e7f6f7bcd7150001df7314,S-task05,adjMatrix,1,2.933333333333333,1,7,2,
57e7f6f7bcd7150001df7314,S-task15,adjMatrix,1,1.8666666666666667,5,3,6,
57e7f6f7bcd7150001df7314,S-task02,adjMatrix,1,0.7833333333333333,9,7,2,
57e7f6f7bcd7150001df7314,S-task14,adjMatrix,1,3.2,4,2,7,
57e7f6f7bcd7150001df7314,S-task12,adjMatrix,0,3.5166666666666666,12,4,7,555
57e7f6f7bcd7150001df7314,S-task07,adjMatrix,1,1.4333333333333333,2,6,4,
57e7f6f7bcd7150001df7314,S-task08,adjMatrix,0,0.8166666666666667,3,6,3,
57e7f6f7bcd7150001df7314,S-task10,adjMatrix,1,0.8,8,7,3,
57e7f6f7bcd7150001df7314,S-task06,adjMatrix,1,0.3,10,7,2,
57e7f6f7bcd7150001df7314,S-task16,adjMatrix,1,1.3333333333333333,15,4,5,The alphabetically listing of the network appears to form a 3x3 grid of connections.
57e7f6f7bcd7150001df7314,S-task11,adjMatrix,1,1.0666666666666667,6,6,1,
57e7f6f7bcd7150001df7314,S-task01,adjMatrix,1,0.3333333333333333,13,7,1,
57e7f6f7bcd7150001df7314,S-task03,adjMatrix,0,6.066666666666666,0,2,5,
57e7f6f7bcd7150001df7314,S-task04,adjMatrix,1,0.31666666666666665,7,7,2,
57fefff657ee39000120e089,S-task01,nodeLink,1,0.4,12,6,1,
57fefff657ee39000120e089,S-task04,nodeLink,1,0.21666666666666667,13,7,1,
57fefff657ee39000120e089,S-task06,nodeLink,1,0.4166666666666667,1,6,2,
57fefff657ee39000120e089,S-task16,nodeLink,1,1.3,15,4,5,Nobody from SA only two from AS
57fefff657ee39000120e089,S-task05,nodeLink,1,0.38333333333333336,14,7,2,
57fefff657ee39000120e089,S-task10,nodeLink,1,0.4666666666666667,5,6,1,
57fefff657ee39000120e089,S-task08,nodeLink,1,2.183333333333333,4,7,3,
57fefff657ee39000120e089,S-task02,nodeLink,1,3.6,11,6,4,
57fefff657ee39000120e089,S-task13,nodeLink,1,0.6166666666666667,8,7,2,
57fefff657ee39000120e089,S-task14,nodeLink,1,0.65,6,7,1,
57fefff657ee39000120e089,S-task09,nodeLink,1,0.4666666666666667,9,7,1,4
57fefff657ee39000120e089,S-task03,nodeLink,1,1.2166666666666666,2,6,2,
57fefff657ee39000120e089,S-task11,nodeLink,1,0.35,10,6,1,
57fefff657ee39000120e089,S-task15,nodeLink,1,0.6166666666666667,7,7,2,
57fefff657ee39000120e089,S-task12,nodeLink,0,4.366666666666666,0,2,6,600
57fefff657ee39000120e089,S-task07,nodeLink,1,1.2666666666666666,3,6,2,
581649f0b434f0000184d2a9,S-task14,adjMatrix,0,4.266666666666667,1,4,7,
581649f0b434f0000184d2a9,S-task07,adjMatrix,0.5,1.75,3,6,3,
581649f0b434f0000184d2a9,S-task08,adjMatrix,1,3.7333333333333334,2,6,5,
581649f0b434f0000184d2a9,S-task11,adjMatrix,1,1.7,8,6,2,
581649f0b434f0000184d2a9,S-task16,adjMatrix,1,2.183333333333333,15,7,2,It is interesting to see how many people know each other. It is also interesting to see how most of the time someone's tweets usually correspond roughly with how many followers they have- but that some could still have an average amount with a lot of followers- showing status (fame) could be important. I was also somewhat surprised to see that the EU and North America made up most of the chart. It was cool to see how connected everything is. 
581649f0b434f0000184d2a9,S-task04,adjMatrix,0,3.6166666666666667,9,6,5,
581649f0b434f0000184d2a9,S-task05,adjMatrix,0,3.9,4,3,6,
581649f0b434f0000184d2a9,S-task01,adjMatrix,1,1.4666666666666666,7,6,2,
581649f0b434f0000184d2a9,S-task13,adjMatrix,0,2.05,6,2,7,
581649f0b434f0000184d2a9,S-task06,adjMatrix,1,0.6166666666666667,12,6,2,
581649f0b434f0000184d2a9,S-task15,adjMatrix,1,3.4833333333333334,11,1,7,
581649f0b434f0000184d2a9,S-task12,adjMatrix,0,3.2,10,1,7,656
581649f0b434f0000184d2a9,S-task09,adjMatrix,0.5,1.9,0,5,5,5
581649f0b434f0000184d2a9,S-task10,adjMatrix,0,2.75,13,2,6,
581649f0b434f0000184d2a9,S-task02,adjMatrix,1,1.5,5,5,3,
581649f0b434f0000184d2a9,S-task03,adjMatrix,0,2.3666666666666667,14,3,5,
58bcbadacedda800015fa498,S-task14,nodeLink,1,0.8,6,7,3,
58bcbadacedda800015fa498,S-task09,nodeLink,0.5,1.15,7,6,3,5
58bcbadacedda800015fa498,S-task04,nodeLink,1,0.36666666666666664,2,7,1,
58bcbadacedda800015fa498,S-task16,nodeLink,1,3.0833333333333335,15,6,1,From what I can tell Robert and Jeffrey appear to form the two major "hubs" of this social network both with the highest number of connections and several that overlap. There are other smaller hubs like Rob and Lane with similar features. Each of these share a larger account age compared to less connected people in the network and boast high follower counts too.
58bcbadacedda800015fa498,S-task08,nodeLink,0.5,1.6166666666666667,13,6,2,
58bcbadacedda800015fa498,S-task11,nodeLink,1,0.6166666666666667,14,7,1,
58bcbadacedda800015fa498,S-task02,nodeLink,0.5,2.85,0,6,5,
58bcbadacedda800015fa498,S-task12,nodeLink,0,2.25,9,4,6,750
58bcbadacedda800015fa498,S-task07,nodeLink,1,17.25,8,6,4,
58bcbadacedda800015fa498,S-task06,nodeLink,1,0.18333333333333332,12,7,1,
58bcbadacedda800015fa498,S-task15,nodeLink,1,0.9666666666666667,4,6,4,
58bcbadacedda800015fa498,S-task05,nodeLink,1,0.6333333333333333,11,6,2,
58bcbadacedda800015fa498,S-task10,nodeLink,1,1,5,5,5,
58bcbadacedda800015fa498,S-task13,nodeLink,1,1.05,10,5,3,
58bcbadacedda800015fa498,S-task01,nodeLink,1,0.65,3,6,2,
58bcbadacedda800015fa498,S-task03,nodeLink,1,1.4333333333333333,1,7,3,
58cefdb030c4cf0001ceb3ac,S-task13,adjMatrix,1,3.95,3,5,6,
58cefdb030c4cf0001ceb3ac,S-task12,adjMatrix,0,4.066666666666666,7,6,5,550
58cefdb030c4cf0001ceb3ac,S-task14,adjMatrix,1,1,13,4,2,
58cefdb030c4cf0001ceb3ac,S-task05,adjMatrix,1,1.6166666666666667,9,7,1,
58cefdb030c4cf0001ceb3ac,S-task03,adjMatrix,1,3.05,2,6,5,
58cefdb030c4cf0001ceb3ac,S-task11,adjMatrix,1,0.6666666666666666,14,7,1,
58cefdb030c4cf0001ceb3ac,S-task10,adjMatrix,1,2.9,11,7,4,
58cefdb030c4cf0001ceb3ac,S-task06,adjMatrix,1,0.8333333333333334,12,7,2,
58cefdb030c4cf0001ceb3ac,S-task04,adjMatrix,1,1.2166666666666666,5,7,1,
58cefdb030c4cf0001ceb3ac,S-task15,adjMatrix,0,3.8833333333333333,1,4,6,
58cefdb030c4cf0001ceb3ac,S-task09,adjMatrix,1,0.8,0,7,2,4
58cefdb030c4cf0001ceb3ac,S-task08,adjMatrix,1,2.566666666666667,10,7,3,
58cefdb030c4cf0001ceb3ac,S-task16,adjMatrix,1,3.9,15,7,1,Most accounts are people. They are mostly from the EU or NA. Only 2 institutions seem to be included in the largest cluster. 
58cefdb030c4cf0001ceb3ac,S-task02,adjMatrix,1,0.95,8,7,1,
58cefdb030c4cf0001ceb3ac,S-task01,adjMatrix,1,0.38333333333333336,6,7,1,
58cefdb030c4cf0001ceb3ac,S-task07,adjMatrix,1,1.9,4,6,4,
58d81a664240e5000118ff51,S-task12,nodeLink,0,2.6333333333333333,14,3,6,9500
58d81a664240e5000118ff51,S-task14,nodeLink,1,1.6666666666666667,4,6,1,
58d81a664240e5000118ff51,S-task02,nodeLink,1,2.1333333333333333,7,3,6,
58d81a664240e5000118ff51,S-task09,nodeLink,0,0.6,9,4,3,2
58d81a664240e5000118ff51,S-task05,nodeLink,1,0.5833333333333334,12,5,2,
58d81a664240e5000118ff51,S-task08,nodeLink,0.5,2.9,3,3,6,
58d81a664240e5000118ff51,S-task10,nodeLink,1,0.7166666666666667,13,5,3,
58d81a664240e5000118ff51,S-task03,nodeLink,0,2.85,2,2,7,
58d81a664240e5000118ff51,S-task07,nodeLink,1,1.2666666666666666,8,4,5,
58d81a664240e5000118ff51,S-task16,nodeLink,1,1.4666666666666666,15,6,1,Jeffrey hasn't made many Tweets (less than a thousand) yet has a lot of followers and a fairly long account age. Andrea and Mandy are two people who do not have much social influence but are connected with him.
58d81a664240e5000118ff51,S-task15,nodeLink,1,0.95,5,6,3,
58d81a664240e5000118ff51,S-task04,nodeLink,1,0.8166666666666667,1,5,4,
58d81a664240e5000118ff51,S-task13,nodeLink,1,0.9333333333333333,0,5,3,
58d81a664240e5000118ff51,S-task11,nodeLink,1,0.5833333333333334,10,5,2,
58d81a664240e5000118ff51,S-task01,nodeLink,1,0.7,6,6,2,
58d81a664240e5000118ff51,S-task06,nodeLink,1,0.48333333333333334,11,6,1,
58e95834f3f183000171167a,S-task09,nodeLink,1,0.8666666666666667,4,7,1,4
58e95834f3f183000171167a,S-task01,nodeLink,1,0.7,0,7,1,
58e95834f3f183000171167a,S-task08,nodeLink,1,1.4,12,6,3,
58e95834f3f183000171167a,S-task10,nodeLink,1,0.5666666666666667,7,7,1,
58e95834f3f183000171167a,S-task12,nodeLink,0,2.35,2,3,5,14400
58e95834f3f183000171167a,S-task02,nodeLink,1,2.433333333333333,5,7,4,
58e95834f3f183000171167a,S-task11,nodeLink,1,0.35,9,7,1,
58e95834f3f183000171167a,S-task05,nodeLink,1,0.31666666666666665,14,7,1,
58e95834f3f183000171167a,S-task14,nodeLink,1,0.8333333333333334,1,6,1,
58e95834f3f183000171167a,S-task15,nodeLink,1,0.5,10,7,1,
58e95834f3f183000171167a,S-task13,nodeLink,1,0.8333333333333334,3,7,1,
58e95834f3f183000171167a,S-task16,nodeLink,1,2.5,15,2,6,I would have assumed that a high follower count would also mean a high tweets count; however in many instances I can see that this is not true. Most notably MViews stands out.
58e95834f3f183000171167a,S-task04,nodeLink,1,0.3,13,7,1,
58e95834f3f183000171167a,S-task07,nodeLink,1,0.65,8,7,1,
58e95834f3f183000171167a,S-task06,nodeLink,1,0.5333333333333333,6,6,1,
58e95834f3f183000171167a,S-task03,nodeLink,1,1.5,11,3,6,
5922db5cb43a8300015df898,S-task13,nodeLink,1,2.0166666666666666,2,7,1,
5922db5cb43a8300015df898,S-task15,nodeLink,1,1.3833333333333333,3,5,2,
5922db5cb43a8300015df898,S-task04,nodeLink,1,0.36666666666666664,6,7,1,
5922db5cb43a8300015df898,S-task05,nodeLink,1,0.55,5,7,1,
5922db5cb43a8300015df898,S-task06,nodeLink,1,0.48333333333333334,4,7,1,
5922db5cb43a8300015df898,S-task14,nodeLink,1,0.7166666666666667,10,6,2,
5922db5cb43a8300015df898,S-task02,nodeLink,1,3.2666666666666666,9,6,6,
5922db5cb43a8300015df898,S-task01,nodeLink,1,0.75,7,7,1,
5922db5cb43a8300015df898,S-task11,nodeLink,1,0.55,13,7,1,
5922db5cb43a8300015df898,S-task10,nodeLink,0.75,0.9166666666666666,12,7,1,
5922db5cb43a8300015df898,S-task12,nodeLink,0,1.6333333333333333,14,2,6,600
5922db5cb43a8300015df898,S-task09,nodeLink,1,1.5333333333333334,1,7,2,4
5922db5cb43a8300015df898,S-task03,nodeLink,1,1.2166666666666666,11,6,4,
5922db5cb43a8300015df898,S-task08,nodeLink,1,3.15,0,6,5,
5922db5cb43a8300015df898,S-task07,nodeLink,1,0.75,8,7,1,
5922db5cb43a8300015df898,S-task16,nodeLink,1,1.0666666666666667,15,6,2,Jeffrey and Robert are connected to nearly everyone on the network.
59497b268bb5730001d4fe2f,S-task02,nodeLink,1,6.616666666666666,5,7,7,
59497b268bb5730001d4fe2f,S-task15,nodeLink,1,1.1333333333333333,0,6,3,
59497b268bb5730001d4fe2f,S-task03,nodeLink,1,2.05,12,3,6,
59497b268bb5730001d4fe2f,S-task13,nodeLink,1,1.5333333333333334,10,7,2,
59497b268bb5730001d4fe2f,S-task04,nodeLink,1,0.31666666666666665,13,7,1,
59497b268bb5730001d4fe2f,S-task16,nodeLink,1,2.4166666666666665,15,5,7,- The accounts with the most interactions are North American
59497b268bb5730001d4fe2f,S-task07,nodeLink,1,1.15,11,6,2,
59497b268bb5730001d4fe2f,S-task08,nodeLink,0,2.1166666666666667,1,5,3,
59497b268bb5730001d4fe2f,S-task06,nodeLink,1,0.7166666666666667,9,7,1,
59497b268bb5730001d4fe2f,S-task01,nodeLink,1,0.9166666666666666,3,6,2,
59497b268bb5730001d4fe2f,S-task05,nodeLink,1,0.8166666666666667,2,7,1,
59497b268bb5730001d4fe2f,S-task09,nodeLink,1,1.0833333333333333,7,6,2,4
59497b268bb5730001d4fe2f,S-task10,nodeLink,1,0.6833333333333333,8,7,1,
59497b268bb5730001d4fe2f,S-task14,nodeLink,1,0.8166666666666667,4,7,2,
59497b268bb5730001d4fe2f,S-task11,nodeLink,1,0.55,14,7,1,
59497b268bb5730001d4fe2f,S-task12,nodeLink,0,4.433333333333334,6,2,6,5000
5956738092b7c9000169389d,S-task05,nodeLink,1,0.5166666666666667,11,5,3,
5956738092b7c9000169389d,S-task13,nodeLink,0,0.5666666666666667,14,5,3,
5956738092b7c9000169389d,S-task03,nodeLink,0,1.0333333333333334,7,5,5,
5956738092b7c9000169389d,S-task10,nodeLink,1,0.7666666666666667,4,6,2,
5956738092b7c9000169389d,S-task08,nodeLink,0,1.2333333333333334,8,5,4,
5956738092b7c9000169389d,S-task06,nodeLink,1,2.0833333333333335,1,5,5,
5956738092b7c9000169389d,S-task02,nodeLink,0,2.9,0,6,5,
5956738092b7c9000169389d,S-task01,nodeLink,1,0.85,5,6,3,
5956738092b7c9000169389d,S-task14,nodeLink,0,0.9333333333333333,13,5,4,
5956738092b7c9000169389d,S-task07,nodeLink,0.5,1.3333333333333333,6,4,5,
5956738092b7c9000169389d,S-task15,nodeLink,1,0.5833333333333334,12,6,3,
5956738092b7c9000169389d,S-task16,nodeLink,1,0.95,15,4,5,Klaus has many connections but few tweets and followers. He also has an old account.
5956738092b7c9000169389d,S-task12,nodeLink,0,2.2666666666666666,2,3,6,8000
5956738092b7c9000169389d,S-task04,nodeLink,1,0.35,3,6,3,
5956738092b7c9000169389d,S-task11,nodeLink,1,0.5166666666666667,9,6,2,
5956738092b7c9000169389d,S-task09,nodeLink,1,0.6666666666666666,10,5,4,4
596d9b437f8c1e00017cbb58,S-task07,nodeLink,1,0.9333333333333333,2,7,2,
596d9b437f8c1e00017cbb58,S-task16,nodeLink,1,3.6333333333333333,15,1,4,There are a lot of nodes people with only 1 interaction.  Jeffrey and Robert are the lynch pins of the network
596d9b437f8c1e00017cbb58,S-task15,nodeLink,1,2.1666666666666665,4,5,4,
596d9b437f8c1e00017cbb58,S-task09,nodeLink,1,0.75,7,7,1,4
596d9b437f8c1e00017cbb58,S-task04,nodeLink,1,0.4,14,7,1,
596d9b437f8c1e00017cbb58,S-task11,nodeLink,1,0.8666666666666667,10,7,1,
596d9b437f8c1e00017cbb58,S-task02,nodeLink,0.5,2.783333333333333,9,4,6,
596d9b437f8c1e00017cbb58,S-task03,nodeLink,1,1.9,13,2,5,
596d9b437f8c1e00017cbb58,S-task06,nodeLink,1,0.65,0,6,2,
596d9b437f8c1e00017cbb58,S-task12,nodeLink,0,3,3,2,5,600
596d9b437f8c1e00017cbb58,S-task01,nodeLink,0,0.8666666666666667,6,7,1,
596d9b437f8c1e00017cbb58,S-task14,nodeLink,1,0.6833333333333333,12,7,1,
596d9b437f8c1e00017cbb58,S-task10,nodeLink,1,1.45,5,6,2,
596d9b437f8c1e00017cbb58,S-task05,nodeLink,1,0.6,1,7,1,
596d9b437f8c1e00017cbb58,S-task13,nodeLink,1,1.2166666666666666,11,7,2,
596d9b437f8c1e00017cbb58,S-task08,nodeLink,1,1.95,8,4,2,
596f003434773e0001fc0d28,S-task08,adjMatrix,0,9.8,2,1,7,
596f003434773e0001fc0d28,S-task06,adjMatrix,1,2.7666666666666666,11,1,6,
596f003434773e0001fc0d28,S-task02,adjMatrix,1,1.1666666666666667,10,1,5,
596f003434773e0001fc0d28,S-task11,adjMatrix,1,3.5833333333333335,4,1,7,
596f003434773e0001fc0d28,S-task16,adjMatrix,1,2.183333333333333,15,1,4,There are more numbers of 'person' than Institutions' and I'm a bit confused about account ages that have 4474 as the top number (is that years? or something else?)
596f003434773e0001fc0d28,S-task15,adjMatrix,0,4.75,8,1,7,
596f003434773e0001fc0d28,S-task05,adjMatrix,1,2.1,7,2,5,
596f003434773e0001fc0d28,S-task14,adjMatrix,0,1.9833333333333334,6,1,7,
596f003434773e0001fc0d28,S-task04,adjMatrix,1,0.65,9,1,5,
596f003434773e0001fc0d28,S-task10,adjMatrix,1,3.0833333333333335,5,1,6,
596f003434773e0001fc0d28,S-task03,adjMatrix,1,3.15,1,1,7,
596f003434773e0001fc0d28,S-task07,adjMatrix,0,2.2333333333333334,3,1,7,
596f003434773e0001fc0d28,S-task13,adjMatrix,0,3.933333333333333,0,1,7,
596f003434773e0001fc0d28,S-task12,adjMatrix,0,3.933333333333333,12,1,7,500
596f003434773e0001fc0d28,S-task09,adjMatrix,1,2.25,13,1,7,4
596f003434773e0001fc0d28,S-task01,adjMatrix,1,0.6333333333333333,14,2,4,
5973751522e11b0001f3edf3,S-task10,adjMatrix,0.5,1.7333333333333334,3,2,4,
5973751522e11b0001f3edf3,S-task02,adjMatrix,1,0.6833333333333333,13,7,1,
5973751522e11b0001f3edf3,S-task08,adjMatrix,0,1.35,10,7,1,
5973751522e11b0001f3edf3,S-task16,adjMatrix,1,2.95,15,4,7,None of the types and continents are shown in colour to indicate where//what they are
5973751522e11b0001f3edf3,S-task12,adjMatrix,0,0.9166666666666666,8,4,5,12
5973751522e11b0001f3edf3,S-task07,adjMatrix,1,2.066666666666667,2,5,2,
5973751522e11b0001f3edf3,S-task14,adjMatrix,0,2.316666666666667,0,4,3,
5973751522e11b0001f3edf3,S-task09,adjMatrix,1,0.9333333333333333,5,7,1,4
5973751522e11b0001f3edf3,S-task15,adjMatrix,0,1.1833333333333333,1,6,1,
5973751522e11b0001f3edf3,S-task01,adjMatrix,1,0.75,9,7,1,
5973751522e11b0001f3edf3,S-task04,adjMatrix,0,0.7,7,2,2,
5973751522e11b0001f3edf3,S-task05,adjMatrix,0,0.9833333333333333,6,4,5,
5973751522e11b0001f3edf3,S-task13,adjMatrix,0,2.3333333333333335,4,2,6,
5973751522e11b0001f3edf3,S-task03,adjMatrix,0.5,1.9166666666666667,12,3,6,
5973751522e11b0001f3edf3,S-task06,adjMatrix,1,0.5666666666666667,14,7,1,
5973751522e11b0001f3edf3,S-task11,adjMatrix,1,4.15,11,7,1,
5977e3867412f8000194e1fe,S-task09,adjMatrix,1,0.43333333333333335,13,6,1,4
5977e3867412f8000194e1fe,S-task10,adjMatrix,1,0.8833333333333333,3,5,5,
5977e3867412f8000194e1fe,S-task05,adjMatrix,1,1,2,2,3,
5977e3867412f8000194e1fe,S-task13,adjMatrix,0,0.9,6,2,5,
5977e3867412f8000194e1fe,S-task16,adjMatrix,1,1.5,15,1,5,MViews has tons of followers but few tweets and interactions.Robert/Tamara and Rob/Jack interact a lot.
5977e3867412f8000194e1fe,S-task15,adjMatrix,0,0.6166666666666667,8,7,1,
5977e3867412f8000194e1fe,S-task08,adjMatrix,0,0.7666666666666667,7,7,1,
5977e3867412f8000194e1fe,S-task03,adjMatrix,0,1.1166666666666667,14,2,2,
5977e3867412f8000194e1fe,S-task04,adjMatrix,1,0.38333333333333336,4,6,6,
5977e3867412f8000194e1fe,S-task12,adjMatrix,0,1.4833333333333334,9,1,6,550
5977e3867412f8000194e1fe,S-task01,adjMatrix,1,0.21666666666666667,5,7,1,
5977e3867412f8000194e1fe,S-task11,adjMatrix,1,1,10,6,2,
5977e3867412f8000194e1fe,S-task07,adjMatrix,1,1.1833333333333333,12,6,2,
5977e3867412f8000194e1fe,S-task14,adjMatrix,1,1.1666666666666667,0,4,4,
5977e3867412f8000194e1fe,S-task06,adjMatrix,1,0.65,11,4,5,
5977e3867412f8000194e1fe,S-task02,adjMatrix,1,0.55,1,5,2,
5993020a5f49420001caf86b,S-task08,adjMatrix,0,1.15,3,4,4,
5993020a5f49420001caf86b,S-task14,adjMatrix,1,1.0833333333333333,11,5,3,
5993020a5f49420001caf86b,S-task07,adjMatrix,1,2.4,7,4,4,
5993020a5f49420001caf86b,S-task11,adjMatrix,0,1.5833333333333333,13,5,3,
5993020a5f49420001caf86b,S-task16,adjMatrix,1,2.6,15,3,6,People are more dominant to institutionsEU dominates followed by NAmost accounts are medium to 4Kmost people have 500 followers or less
5993020a5f49420001caf86b,S-task09,adjMatrix,0.5,1.2,2,3,5,5
5993020a5f49420001caf86b,S-task10,adjMatrix,0.5,1.4,6,5,3,
5993020a5f49420001caf86b,S-task15,adjMatrix,0,5.116666666666666,0,2,6,
5993020a5f49420001caf86b,S-task03,adjMatrix,1,1.7666666666666666,12,4,3,
5993020a5f49420001caf86b,S-task12,adjMatrix,0,6.333333333333333,8,4,4,485
5993020a5f49420001caf86b,S-task01,adjMatrix,1,0.48333333333333334,5,6,3,
5993020a5f49420001caf86b,S-task05,adjMatrix,1,0.7,9,4,3,
5993020a5f49420001caf86b,S-task06,adjMatrix,1,1.55,14,4,3,
5993020a5f49420001caf86b,S-task02,adjMatrix,1,1.6,10,5,2,
5993020a5f49420001caf86b,S-task04,adjMatrix,1,0.9666666666666667,4,6,3,
